supply_level,resource_id,state_code,district_code,time,allocated_quantity
national,R3,4,123,1,0.041964851
national,R3,4,130,4,0.13038801
national,R3,4,153,1,0.21629135
national,R3,4,154,2,0.50099141
national,R3,4,179,1,0.16763721
national,R3,4,194,4,0.42222727
national,R3,4,200,4,0.0544237
national,R3,4,21,2,0.082234698
national,R3,4,240,0,0.028106986
national,R3,4,268,1,0.00032126709
national,R3,4,273,0,0.0040577877
national,R3,4,276,1,0.009665739
national,R3,4,2,1,0.028767602
national,R3,4,303,3,0.063702374
national,R3,4,327,1,0.073698932
national,R3,4,327,2,0.08148252
national,R3,4,346,3,0.066937198
national,R3,4,385,4,0.027743433
national,R3,4,406,1,0.077138965
national,R3,4,408,1,0.054168978
national,R3,4,427,2,0.14078958
national,R3,4,455,2,0.12076112
national,R3,4,460,4,0.052898657
national,R3,4,462,1,0.038988861
national,R3,4,468,1,0.078763762
national,R3,4,46,4,0.077406719
national,R3,4,49,4,0.14902398
national,R3,4,513,1,0.10725019
national,R3,4,529,1,0.01698227
national,R3,4,547,3,0.30139994
national,R3,4,548,3,0.39417182
national,R3,4,554,2,0.26818466
national,R3,4,555,0,0.44893294
national,R3,4,556,0,0.062970231
national,R3,4,559,1,0.036661063
national,R3,4,560,4,0.071187717
national,R3,4,570,4,0.030123372
national,R3,4,582,1,0.037041472
national,R3,4,606,3,0.14592082
national,R3,4,613,0,0.018450987
national,R3,4,619,1,0.019609898
national,R3,4,619,4,0.03019162
national,R3,4,626,2,0.034135902
national,R3,4,638,0,9.6945731e-05
national,R3,4,638,4,0.00015496536
national,R3,5,102,0,0.030176799
national,R3,5,111,4,0.25084936
national,R3,5,130,1,0.16518315
national,R3,5,13,2,0.016970141
national,R3,5,151,1,0.06012843
national,R3,5,156,0,0.18138018
national,R3,5,181,1,0.025028971
national,R3,5,213,1,0.081716072
national,R3,5,221,2,0.32862749
national,R3,5,241,4,0.00081867612
national,R3,5,242,2,0.0028562263
national,R3,5,252,1,0.00027471371
national,R3,5,275,1,0.0064109887
national,R3,5,282,0,0.0015376848
national,R3,5,292,0,0.0096040678
national,R3,5,323,0,0.028167265
national,R3,5,328,3,0.23945643
national,R3,5,32,4,0.019889008
national,R3,5,402,4,0.024442828
national,R3,5,408,3,0.088159902
national,R3,5,426,3,0.031591589
national,R3,5,432,1,0.017387149
national,R3,5,485,3,0.10041899
national,R3,5,496,3,0.0064762181
national,R3,5,497,3,0.086351824
national,R3,5,526,1,0.17609514
national,R3,5,531,1,0.16537635
national,R3,5,535,2,0.19499062
national,R3,5,535,4,0.16509621
national,R3,5,539,1,0.17954282
national,R3,5,620,2,0.11804149
national,R3,5,62,4,0.0066031587
national,R3,5,638,1,7.7790812e-05
national,R3,5,66,0,0.022015374
national,R3,5,92,3,0.11781111
national,R3,6,10,1,0.060445176
national,R3,6,110,2,0.35517372
national,R3,6,121,1,0.03150119
national,R3,6,123,0,0.017874514
national,R3,6,150,1,0.24180543
national,R3,6,161,4,0.12411561
national,R3,6,188,4,0.21471142
national,R3,6,218,3,0.43927438
national,R3,6,233,2,0.056584144
national,R3,6,275,0,0.002955439
national,R3,6,27,1,0.018224645
national,R3,6,280,3,0.0035240941
national,R3,6,295,2,0.0059471419
national,R3,6,319,2,0.029092042
national,R3,6,330,1,0.13998776
national,R3,6,330,4,0.19521446
national,R3,6,348,3,0.019143091
national,R3,6,365,4,0.012537786
national,R3,6,381,2,0.20988754
national,R3,6,392,4,0.0087096952
national,R3,6,408,4,0.075962216
national,R3,6,414,0,0.035565844
national,R3,6,431,2,0.011119936
national,R3,6,433,0,0.020270119
national,R3,6,433,2,0.056021025
national,R3,6,458,0,0.018654932
national,R3,6,467,2,0.032241413
national,R3,6,4,2,0.010027823
national,R3,6,4,3,0.004363115
national,R3,6,502,0,0.029670402
national,R3,6,512,4,0.051599388
national,R3,6,523,2,0.1934428
national,R3,6,529,4,0.020226621
national,R3,6,540,1,0.22835807
national,R3,6,544,2,0.19158816
national,R3,6,547,0,0.24086875
national,R3,6,560,3,0.029451453
national,R3,6,575,1,0.11469884
national,R3,6,586,0,0.014943571
national,R3,6,608,0,0.2190686
national,R3,6,612,2,0.098526021
national,R3,6,617,0,0.10718652
national,R3,6,62,2,0.007927537
national,R3,6,636,1,0.00071566385
national,R3,6,63,2,0.0055051828
national,R3,6,87,0,0.050594178
national,R3,7,155,0,0.21645986
national,R3,7,162,1,0.069909047
national,R3,7,171,4,0.049796155
national,R3,7,186,3,0.13224284
national,R3,7,190,3,0.28281162
national,R3,7,191,4,0.56193817
national,R3,7,208,2,0.070578854
national,R3,7,236,4,0.3981847
national,R3,7,258,2,0.00077387915
national,R3,7,275,4,0.0064905659
national,R3,7,297,3,0.010943679
national,R3,7,303,0,0.019907333
national,R3,7,318,3,0.018692701
national,R3,7,325,4,0.022315722
national,R3,7,333,2,0.51323156
national,R3,7,336,2,0.40662966
national,R3,7,34,1,0.00071528753
national,R3,7,353,1,0.0071580997
national,R3,7,377,2,0.15774072
national,R3,7,384,1,0.035411122
national,R3,7,390,1,0.0094341337
national,R3,7,398,2,0.051716544
national,R3,7,405,0,0.084722928
national,R3,7,426,2,0.044572205
national,R3,7,462,4,0.042989689
national,R3,7,472,1,0.087453086
national,R3,7,490,1,0.019649986
national,R3,7,513,0,0.08798188
national,R3,7,519,0,0.13312971
national,R3,7,531,0,0.07159846
national,R3,7,54,4,0.023517873
national,R3,7,560,0,0.05905982
national,R3,7,562,0,0.028066042
national,R3,7,602,4,0.16634571
national,R3,7,603,1,0.11366554
national,R3,7,62,3,0.0068242507
national,R3,8,139,2,0.039758982
national,R3,8,167,2,0.029132197
national,R3,8,188,3,0.53255806
national,R3,8,213,3,0.14784698
national,R3,8,216,1,0.35685656
national,R3,8,230,1,0.45431814
national,R3,8,248,0,0.0025725303
national,R3,8,280,0,0.00352173
national,R3,8,281,3,0.0021435859
national,R3,8,283,3,0.0067880454
national,R3,8,311,3,0.052915072
national,R3,8,325,1,0.020795398
national,R3,8,337,1,0.22757148
national,R3,8,338,4,0.44132076
national,R3,8,35,0,0.067522076
national,R3,8,360,0,0.046608268
national,R3,8,364,0,0.13384739
national,R3,8,372,0,0.027994159
national,R3,8,377,1,0.13881539
national,R3,8,380,4,0.044973594
national,R3,8,395,4,0.055787761
national,R3,8,409,0,0.18813847
national,R3,8,419,3,0.14866462
national,R3,8,423,1,0.083744313
national,R3,8,423,3,0.090599843
national,R3,8,434,4,0.086236915
national,R3,8,481,0,0.19176729
national,R3,8,484,4,0.092473059
national,R3,8,502,4,0.042772628
national,R3,8,523,1,0.1362622
national,R3,8,523,3,0.15348276
national,R3,8,530,3,0.26756004
national,R3,8,536,4,0.30605541
national,R3,8,550,4,0.11413057
national,R3,8,609,3,0.063141553
national,R3,8,97,4,0.1689505
national,R3,9,100,2,0.13743499
national,R3,9,124,0,0.034225594
national,R3,9,149,3,0.22459607
national,R3,9,156,3,0.2182918
national,R3,9,172,2,0.10206466
national,R3,9,179,0,0.23309699
national,R3,9,194,0,0.44997195
national,R3,9,194,3,0.34993386
national,R3,9,197,2,0.41583851
national,R3,9,218,4,0.32618378
national,R3,9,239,2,0.043322611
national,R3,9,23,4,0.018087956
national,R3,9,267,1,0.0061899925
national,R3,9,281,0,0.0011703184
national,R3,9,300,4,0.039420507
national,R3,9,310,2,0.075727655
national,R3,9,326,2,0.025126928
national,R3,9,412,3,0.027025262
national,R3,9,472,3,0.14545819
national,R3,9,497,1,0.077385077
national,R3,9,497,4,0.043309158
national,R3,9,540,4,0.30414626
national,R3,9,553,2,0.23840861
national,R3,9,563,1,0.041289247
national,R3,9,616,3,0.014836004
national,R3,9,621,0,0.041712105
national,R3,9,627,2,0.068899981
national,R3,9,634,2,0.00016484865
national,R3,9,68,4,0.11882129
national,R3,9,71,0,0.025805352
national,R3,9,85,4,0.031355457
national,R4,10,129,3,0.090610053
national,R4,10,146,0,0.32094338
national,R4,10,156,1,0.2014375
national,R4,10,166,3,0.14251084
national,R4,10,168,1,0.036843165
national,R4,10,172,4,0.17824226
national,R4,10,174,4,0.10771955
national,R4,10,177,3,0.20996417
national,R4,10,181,3,0.062454781
national,R4,10,18,0,0.0042199308
national,R4,10,203,3,0.21405589
national,R4,10,229,2,0.32499942
national,R4,10,239,1,0.068616091
national,R4,10,242,0,0.0025524419
national,R4,10,244,2,0.0049194987
national,R4,10,266,0,0.0032095334
national,R4,10,275,3,0.0081491536
national,R4,10,279,1,0.0037628492
national,R4,10,288,3,0.0019653268
national,R4,10,303,0,0.021566277
national,R4,10,311,2,0.03137412
national,R4,10,316,4,0.087749429
national,R4,10,319,2,0.031516378
national,R4,10,362,0,0.033919376
national,R4,10,377,1,0.15038334
national,R4,10,378,0,0.067168113
national,R4,10,386,3,0.094954523
national,R4,10,38,2,0.072036689
national,R4,10,391,4,0.0062769017
national,R4,10,39,3,0.026613297
national,R4,10,406,0,0.12241034
national,R4,10,40,4,0.02608317
national,R4,10,436,4,0.075822053
national,R4,10,43,3,0.084307732
national,R4,10,449,2,0.064548566
national,R4,10,479,4,0.28827311
national,R4,10,485,0,0.15657318
national,R4,10,485,2,0.16758754
national,R4,10,495,4,0.0025669517
national,R4,10,51,0,0.016456558
national,R4,10,539,0,0.19732894
national,R4,10,543,2,0.1538734
national,R4,10,567,2,0.086741548
national,R4,10,574,2,0.055779278
national,R4,10,575,2,0.11048352
national,R4,10,577,3,0.26944899
national,R4,10,58,3,0.0037297583
national,R4,10,593,0,0.18016513
national,R4,10,594,4,0.22879197
national,R4,10,62,0,0.0084196674
national,R4,10,66,0,0.023849989
national,R4,10,69,2,0.021732925
national,R4,10,83,2,0.03363393
national,R4,10,95,0,0.0073448218
national,R4,11,129,0,0.064358209
national,R4,11,133,0,0.27650589
national,R4,11,167,4,0.073999873
national,R4,11,169,0,0.021141912
national,R4,11,180,2,0.2858421
national,R4,11,185,2,0.2333357
national,R4,11,188,3,0.5769379
national,R4,11,1,1,0.041167219
national,R4,11,218,0,0.23311827
national,R4,11,231,0,0.037478409
national,R4,11,254,2,0.0029135998
national,R4,11,259,4,0.0034659758
national,R4,11,264,0,0.0030626482
national,R4,11,285,0,0.0010103001
national,R4,11,306,4,0.11792611
national,R4,11,312,4,0.0484813
national,R4,11,339,0,0.1593191
national,R4,11,354,2,0.2297181
national,R4,11,37,2,0.079290233
national,R4,11,381,2,0.22737817
national,R4,11,424,4,0.062906108
national,R4,11,458,1,0.031502676
national,R4,11,463,1,0.032939161
national,R4,11,475,1,0.10000444
national,R4,11,481,2,0.289186
national,R4,11,519,1,0.085808311
national,R4,11,539,3,0.19038495
national,R4,11,542,4,0.15053143
national,R4,11,553,4,0.19680609
national,R4,11,561,3,0.043810077
national,R4,11,593,2,0.24410159
national,R4,11,634,4,0.00021555603
national,R4,11,86,2,0.057252822
national,R4,11,95,3,0.014915466
national,R4,12,131,3,0.039533163
national,R4,12,148,0,0.090329969
national,R4,12,193,2,0.22567607
national,R4,12,214,3,0.11313932
national,R4,12,220,1,0.19254071
national,R4,12,230,0,0.53921285
national,R4,12,234,3,0.21048981
national,R4,12,242,4,0.0034240199
national,R4,12,253,0,0.0034110512
national,R4,12,253,3,0.0026474066
national,R4,12,280,2,0.0047848936
national,R4,12,294,0,0.010103345
national,R4,12,29,3,0.014050563
national,R4,12,324,2,0.048779624
national,R4,12,332,0,0.34340973
national,R4,12,377,0,0.034487974
national,R4,12,38,4,0.089033482
national,R4,12,392,4,0.0094355031
national,R4,12,398,4,0.042526508
national,R4,12,420,4,0.10568892
national,R4,12,425,1,0.037908265
national,R4,12,425,2,0.13490118
national,R4,12,444,3,0.17534805
national,R4,12,476,3,0.41265865
national,R4,12,478,4,0.017205178
national,R4,12,502,3,0.058653984
national,R4,12,520,0,0.10139382
national,R4,12,535,4,0.17885423
national,R4,12,571,2,0.23498614
national,R4,12,591,0,0.1306912
national,R4,12,607,4,0.13911496
national,R4,12,611,4,0.016116411
national,R4,12,623,3,0.20889346
national,R4,12,67,4,0.082729027
national,R4,12,83,4,0.039639288
national,R4,13,122,2,0.13897634
national,R4,13,124,2,0.10211817
national,R4,13,125,2,0.090998055
national,R4,13,12,0,0.035109127
national,R4,13,136,1,0.10645791
national,R4,13,139,0,0.051852874
national,R4,13,148,3,0.096608857
national,R4,13,165,1,0.047684511
national,R4,13,165,2,0.10347655
national,R4,13,167,0,0.051632953
national,R4,13,193,1,0.33256935
national,R4,13,248,1,0.005214256
national,R4,13,260,2,0.00048361807
national,R4,13,285,3,0.0021155253
national,R4,13,286,2,0.0024577168
national,R4,13,308,0,0.0041588837
national,R4,13,323,3,0.027491315
national,R4,13,325,0,0.025216471
national,R4,13,330,1,0.15165341
national,R4,13,346,3,0.072515298
national,R4,13,34,3,0.00050539773
national,R4,13,352,1,0.037163981
national,R4,13,354,0,0.062246546
national,R4,13,358,1,0.11769972
national,R4,13,361,2,0.053682103
national,R4,13,382,3,0.078906879
national,R4,13,401,4,0.16137208
national,R4,13,410,3,0.40584048
national,R4,13,423,1,0.090723006
national,R4,13,461,0,0.018039532
national,R4,13,46,0,0.066083752
national,R4,13,472,4,0.16763907
national,R4,13,478,1,0.0065805256
national,R4,13,48,0,0.053255201
national,R4,13,50,0,0.039831278
national,R4,13,539,2,0.22968266
national,R4,13,590,1,0.02203779
national,R4,13,594,3,0.20990849
national,R4,13,611,2,0.015636176
national,R4,13,624,0,0.042663767
national,R4,13,69,0,0.0083874831
national,R4,13,96,0,0.082750739
national,R4,13,99,1,0.11365745
national,R4,14,103,1,0.083967168
national,R4,14,114,4,0.043017482
national,R4,14,124,0,0.037077727
national,R4,14,17,3,0.012222044
national,R4,14,193,0,0.055388967
national,R4,14,1,2,0.057850578
national,R4,14,1,3,0.06810382
national,R4,14,200,3,0.068034778
national,R4,14,208,0,0.073232938
national,R4,14,20,4,0.01107339
national,R4,14,217,1,0.16819323
national,R4,14,242,2,0.0030942452
national,R4,14,242,3,0.0030171286
national,R4,14,263,1,0.0018821619
national,R4,14,268,4,0.00028161549
national,R4,14,271,0,0.00075705848
national,R4,14,28,4,0.0091662941
national,R4,14,296,0,0.011291373
national,R4,14,297,4,0.0076746128
national,R4,14,313,4,0.022578865
national,R4,14,316,0,0.08035728
national,R4,14,331,0,0.060640867
national,R4,14,331,2,0.073228418
national,R4,14,339,4,0.20459676
national,R4,14,346,0,0.041050614
national,R4,14,357,4,0.11399229
national,R4,14,35,0,0.073148915
national,R4,14,366,0,0.03661394
national,R4,14,384,4,0.036183904
national,R4,14,39,0,0.0062592946
national,R4,14,411,2,0.023416166
national,R4,14,413,1,0.015031886
national,R4,14,422,3,0.041382089
national,R4,14,434,3,0.07351672
national,R4,14,437,4,0.07346549
national,R4,14,454,3,0.028669866
national,R4,14,489,2,0.0043851971
national,R4,14,513,2,0.0995917
national,R4,14,532,3,0.20818606
national,R4,14,536,3,0.21454357
national,R4,14,538,0,0.18842579
national,R4,14,543,4,0.072465741
national,R4,14,556,1,0.042322935
national,R4,14,559,3,0.13301832
national,R4,14,566,4,0.080609292
national,R4,14,573,4,0.0495631
national,R4,14,588,3,0.062237788
national,R4,14,602,1,0.22995777
national,R4,14,605,4,0.36766169
national,R4,14,61,1,0.0083327762
national,R4,14,65,3,0.0026438534
national,R4,15,118,3,0.17467831
national,R4,15,127,0,0.046227722
national,R4,15,137,2,0.083960613
national,R4,15,14,1,0.069368806
national,R4,15,157,4,0.45574781
national,R4,15,195,1,0.14338988
national,R4,15,19,4,0.016005505
national,R4,15,1,0,0.058297713
national,R4,15,20,3,0.0091698542
national,R4,15,216,1,0.3865946
national,R4,15,21,1,0.09576153
national,R4,15,227,3,0.060999542
national,R4,15,240,1,0.026858232
national,R4,15,249,4,0.0031053819
national,R4,15,266,2,0.0024415522
national,R4,15,271,1,0.0024734524
national,R4,15,298,0,0.014851776
national,R4,15,301,4,0.07246475
national,R4,15,333,2,0.55600086
national,R4,15,342,1,0.2184685
national,R4,15,345,3,0.45099797
national,R4,15,355,0,0.09492929
national,R4,15,369,1,0.052110515
national,R4,15,381,4,0.14533865
national,R4,15,402,1,0.0027038371
national,R4,15,416,2,0.013821952
national,R4,15,420,0,0.058785999
national,R4,15,440,4,0.09461825
national,R4,15,442,1,0.043229989
national,R4,15,464,2,0.063381149
national,R4,15,468,3,0.12692002
national,R4,15,474,2,0.89070185
national,R4,15,491,4,0.10304537
national,R4,15,506,3,0.038544468
national,R4,15,50,2,0.044526236
national,R4,15,550,4,0.12364145
national,R4,15,558,4,0.073121581
national,R4,15,607,1,0.21828126
national,R4,15,60,3,0.11995914
national,R4,15,637,4,0.0021456631
national,R4,15,68,3,0.11281931
national,R4,15,80,3,0.10913486
national,R4,15,81,0,0.079940932
national,R4,15,90,2,0.14390534
national,R4,15,9,0,0.015729006
national,R4,16,120,1,0.04167142
national,R4,16,144,2,0.050340423
national,R4,16,14,4,0.091088736
national,R4,16,163,3,0.13018783
national,R4,16,189,2,0.36937138
national,R4,16,205,1,0.012421567
national,R4,16,223,3,0.12630967
national,R4,16,227,1,0.016593901
national,R4,16,237,0,0.093050729
national,R4,16,300,0,0.021041328
national,R4,16,312,3,0.057556749
national,R4,16,317,4,0.064154917
national,R4,16,325,4,0.024175366
national,R4,16,337,2,0.77141787
national,R4,16,342,4,0.31163376
national,R4,16,356,3,0.021394286
national,R4,16,3,3,0.0049278636
national,R4,16,418,3,0.017865598
national,R4,16,420,3,0.14324844
national,R4,16,429,0,0.06161472
national,R4,16,452,4,0.037518055
national,R4,16,465,0,0.019983961
national,R4,16,478,0,0.020748961
national,R4,16,496,0,0.008053319
national,R4,16,532,0,0.12046681
national,R4,16,545,0,0.47890231
national,R4,16,569,2,0.028817203
national,R4,16,59,1,0.009358353
national,R4,16,600,4,0.1147612
national,R4,16,601,4,0.14599769
national,R4,16,629,1,0.049902437
national,R4,16,629,4,0.04428794
national,R4,16,64,0,0.0070819903
national,R4,16,74,1,0.070172261
national,R4,16,78,1,0.047735355
national,R4,16,81,2,0.082327075
national,R4,16,88,1,0.12101809
national,R4,17,106,0,0.06455982
national,R4,17,111,4,0.27175348
national,R4,17,116,0,0.027560522
national,R4,17,117,1,0.043515135
national,R4,17,121,0,0.05886746
national,R4,17,150,2,0.36180727
national,R4,17,150,3,0.36804014
national,R4,17,158,1,0.15016132
national,R4,17,233,3,0.13472256
national,R4,17,236,2,0.60294268
national,R4,17,238,1,0.1081826
national,R4,17,241,2,0.0010315733
national,R4,17,260,3,0.00045224896
national,R4,17,27,3,0.047865356
national,R4,17,313,0,0.031938509
national,R4,17,338,0,0.2037921
national,R4,17,339,3,0.22026701
national,R4,17,355,3,0.14108082
national,R4,17,356,0,0.013627363
national,R4,17,356,2,0.014396105
national,R4,17,360,4,0.11838398
national,R4,17,370,3,0.024217641
national,R4,17,385,1,0.0088224632
national,R4,17,389,0,0.013642014
national,R4,17,415,4,0.0035068771
national,R4,17,426,3,0.034224221
national,R4,17,430,4,0.14892767
national,R4,17,467,0,0.011122911
national,R4,17,467,4,0.026208247
national,R4,17,526,1,0.19076973
national,R4,17,537,2,0.49056768
national,R4,17,541,2,0.15265873
national,R4,17,551,1,0.080417383
national,R4,17,551,2,0.11024916
national,R4,17,559,1,0.039716152
national,R4,17,582,3,0.043442317
national,R4,17,588,0,0.022397115
national,R4,17,591,2,0.11497338
national,R4,17,602,2,0.2418172
national,R4,17,624,1,0.036703984
national,R4,17,90,1,0.20005339
national,R4,17,92,4,0.16566186
national,R4,18,101,2,0.11443597
national,R4,18,104,3,0.30622158
national,R4,18,132,1,0.30339501
national,R4,18,152,3,0.18433455
national,R4,18,158,0,0.26270382
national,R4,18,163,1,0.059380926
national,R4,18,169,3,0.030012326
national,R4,18,177,1,0.14206989
national,R4,18,188,1,0.39150974
national,R4,18,190,1,0.23767436
national,R4,18,204,0,0.26261805
national,R4,18,209,4,0.1608456
national,R4,18,20,0,0.010052949
national,R4,18,227,2,0.078173862
national,R4,18,234,0,0.18357104
national,R4,18,235,1,0.14325177
national,R4,18,243,0,0.0016666782
national,R4,18,246,0,0.0010348047
national,R4,18,257,0,3.0750207e-05
national,R4,18,257,3,2.7253755e-05
national,R4,18,264,4,0.0065976352
national,R4,18,265,1,0.0084898517
national,R4,18,287,4,0.0044493397
national,R4,18,324,0,0.022987817
national,R4,18,333,0,0.39433126
national,R4,18,338,1,0.34186381
national,R4,18,343,0,0.80163601
national,R4,18,359,4,0.037197161
national,R4,18,367,0,0.025238721
national,R4,18,378,2,0.036634078
national,R4,18,394,4,0.012840972
national,R4,18,396,0,0.021462333
national,R4,18,397,2,0.055682365
national,R4,18,419,2,0.090431918
national,R4,18,426,0,0.018315103
national,R4,18,437,1,0.073581821
national,R4,18,45,0,0.019433063
national,R4,18,495,3,0.0017929899
national,R4,18,497,3,0.09354781
national,R4,18,500,4,0.17153664
national,R4,18,519,0,0.14422385
national,R4,18,528,3,0.096401705
national,R4,18,576,0,0.0038447593
national,R4,18,590,4,0.019881476
national,R4,18,597,3,0.064630795
national,R4,18,608,3,0.21098171
national,R4,18,613,0,0.019988569
national,R4,18,631,0,0.099815808
national,R4,18,98,3,0.13961149
national,R4,19,115,3,0.10960417
national,R4,19,134,4,0.41669429
national,R4,19,149,2,0.39042695
national,R4,19,165,3,0.13099842
national,R4,19,222,4,0.28337104
national,R4,19,225,0,0.078081371
national,R4,19,235,2,0.066806248
national,R4,19,25,4,0.0004954723
national,R4,19,275,2,0.0093827203
national,R4,19,276,0,0.012113834
national,R4,19,288,1,0.00037486266
national,R4,19,29,0,0.0050079068
national,R4,19,300,2,0.025537591
national,R4,19,301,2,0.062609648
national,R4,19,302,4,0.060711646
national,R4,19,309,2,0.043075864
national,R4,19,328,2,0.27611174
national,R4,19,333,3,0.43130103
national,R4,19,354,1,0.16289989
national,R4,19,361,1,0.039088863
national,R4,19,361,4,0.043129494
national,R4,19,371,0,0.013380996
national,R4,19,397,0,0.018366015
national,R4,19,414,2,0.051437738
national,R4,19,417,4,0.0076095982
national,R4,19,430,1,0.066797699
national,R4,19,43,1,0.12659122
national,R4,19,456,3,0.050476008
national,R4,19,461,4,0.021482245
national,R4,19,473,0,0.028813772
national,R4,19,474,1,0.36944842
national,R4,19,47,2,0.031023346
national,R4,19,492,0,0.66489864
national,R4,19,4,0,0.0042731355
national,R4,19,503,2,0.16877001
national,R4,19,519,4,0.22488111
national,R4,19,525,2,0.075200927
national,R4,19,528,2,0.034196743
national,R4,19,533,0,0.12297559
national,R4,19,537,0,0.22529096
national,R4,19,543,1,0.089195083
national,R4,19,55,0,0.029333387
national,R4,19,574,1,0.089010175
national,R4,19,575,1,0.12425707
national,R4,19,583,2,0.022016088
national,R4,19,59,0,0.015724896
national,R4,19,618,3,0.059251577
national,R4,19,628,4,0.1794099
national,R4,19,633,2,0.11585526
national,R4,19,75,2,0.060500513
national,R4,19,88,0,0.069935158
national,R4,19,90,0,0.073565835
national,R4,1,100,1,0.040650738
national,R4,1,108,2,0.065193438
national,R4,1,124,3,0.070569754
national,R4,1,128,0,0.033061628
national,R4,1,133,1,0.13236979
national,R4,1,161,1,0.10691438
national,R4,1,175,0,0.44713913
national,R4,1,187,4,0.28515942
national,R4,1,188,0,0.46975103
national,R4,1,189,0,0.36268188
national,R4,1,213,2,0.13136527
national,R4,1,245,4,0.0016657764
national,R4,1,257,2,3.0332546e-05
national,R4,1,261,3,0.0093729778
national,R4,1,313,1,0.019469793
national,R4,1,322,4,0.042911692
national,R4,1,36,0,0.031409911
national,R4,1,372,0,0.030327006
national,R4,1,415,3,0.0032070465
national,R4,1,419,0,0.041446068
national,R4,1,426,1,0.043190494
national,R4,1,453,4,0.025667283
national,R4,1,461,3,0.014043941
national,R4,1,462,2,0.044621386
national,R4,1,470,1,0.041044655
national,R4,1,509,1,0.05429631
national,R4,1,545,3,0.26813289
national,R4,1,549,0,0.06253381
national,R4,1,57,0,0.0071086627
national,R4,1,582,1,0.040128262
national,R4,1,584,0,0.02081094
national,R4,1,613,3,0.028533261
national,R4,1,86,1,0.050388505
national,R4,1,89,1,0.046898014
national,R4,1,91,4,0.040245523
national,R4,20,118,4,0.086263733
national,R4,20,126,0,0.047574307
national,R4,20,134,0,0.13589116
national,R4,20,134,2,0.3439867
national,R4,20,138,2,0.22576081
national,R4,20,16,1,0.010464139
national,R4,20,174,0,0.10342378
national,R4,20,184,4,0.22589764
national,R4,20,197,2,0.45049172
national,R4,20,223,1,0.10535102
national,R4,20,224,1,0.19212448
national,R4,20,26,4,0.0056123285
national,R4,20,272,4,0.021651199
national,R4,20,329,2,0.1695485
national,R4,20,335,4,0.79390091
national,R4,20,383,4,0.051510674
national,R4,20,387,2,0.03692349
national,R4,20,412,4,0.025132842
national,R4,20,428,1,0.024902102
national,R4,20,43,4,0.084200726
national,R4,20,460,4,0.057306879
national,R4,20,466,4,0.075135283
national,R4,20,46,3,0.070733545
national,R4,20,470,2,0.043869793
national,R4,20,479,2,0.27256296
national,R4,20,505,3,0.2986659
national,R4,20,511,1,0.088822871
national,R4,20,518,2,0.3941638
national,R4,20,527,4,0.22455653
national,R4,20,53,4,0.087030293
national,R4,20,547,4,0.34337386
national,R4,20,548,4,0.20575661
national,R4,20,564,3,0.10192413
national,R4,20,565,2,0.21308269
national,R4,20,567,1,0.085455464
national,R4,20,606,2,0.09510636
national,R4,20,610,2,0.14544365
national,R4,20,628,2,0.1991378
national,R4,20,66,3,0.020850594
national,R4,20,6,1,0.025318894
national,R4,20,75,0,0.036337707
national,R4,20,99,0,0.081001794
national,R4,21,100,2,0.14888791
national,R4,21,105,1,0.06296632
national,R4,21,110,0,0.78906156
national,R4,21,126,1,0.087083196
national,R4,21,144,4,0.11125203
national,R4,21,146,4,0.34046128
national,R4,21,165,4,0.1266556
national,R4,21,172,3,0.2506627
national,R4,21,173,3,0.15387481
national,R4,21,219,0,0.19285214
national,R4,21,281,2,0.002395304
national,R4,21,291,0,0.0067070246
national,R4,21,301,1,0.10999594
national,R4,21,306,0,0.10419031
national,R4,21,318,1,0.021278151
national,R4,21,370,1,0.054277216
national,R4,21,370,2,0.067233913
national,R4,21,402,4,0.026479731
national,R4,21,416,0,0.013624906
national,R4,21,41,3,0.21056888
national,R4,21,423,3,0.09814983
national,R4,21,42,3,0.043814037
national,R4,21,435,0,0.10404366
national,R4,21,43,0,0.076800855
national,R4,21,452,3,0.041843905
national,R4,21,459,4,0.02725635
national,R4,21,469,1,0.22348478
national,R4,21,470,3,0.070528872
national,R4,21,475,3,0.13175139
national,R4,21,493,0,0.0090599431
national,R4,21,497,1,0.083833834
national,R4,21,504,0,0.042208397
national,R4,21,507,4,0.038038569
national,R4,21,512,2,0.044880838
national,R4,21,514,0,0.13427909
national,R4,21,515,3,0.24266483
national,R4,21,516,2,0.57854805
national,R4,21,51,1,0.0054829023
national,R4,21,51,3,0.01319367
national,R4,21,523,2,0.20956304
national,R4,21,593,3,0.15457581
national,R4,21,594,1,0.037999643
national,R4,21,618,2,0.061723298
national,R4,21,625,1,0.046994362
national,R4,21,629,3,0.088913946
national,R4,21,62,2,0.008588165
national,R4,21,634,2,0.00017858604
national,R4,21,71,2,0.068982245
national,R4,21,77,2,0.04614487
national,R4,21,93,1,0.066166118
national,R4,22,115,0,0.045558473
national,R4,22,122,0,0.1392662
national,R4,22,136,0,0.09491771
national,R4,22,159,2,0.1055646
national,R4,22,168,2,0.066000639
national,R4,22,170,0,0.077965946
national,R4,22,171,2,0.039327867
national,R4,22,182,3,0.19420405
national,R4,22,205,0,0.018739805
national,R4,22,221,4,0.2895587
national,R4,22,233,2,0.061299489
national,R4,22,264,3,0.0061381975
national,R4,22,266,4,0.003337672
national,R4,22,276,3,0.017312519
national,R4,22,291,2,0.010830815
national,R4,22,2,2,0.059193276
national,R4,22,314,0,0.037847252
